recommendation,in_manifest,public_score,public_f1,public_ap,vs_v1824a_role_changes,vs_v1824a_score_mae,vs_v1824a_score_change_gt_0p05,vs_current_role_changes,vs_current_score_mae,vs_current_score_change_gt_0p05,shared_private_rows,private_rows,public_matched,public_rows,manifest_match_type,manifest_group,manifest_order,manifest_candidate,manifest_signature_matches,private_path,public_path,sha256,prediction_signature
not_preferred,no,0.465794454282,0.436315618258,0.485447011631,81,0.067543,66,89,0.092175,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwdecision_public.csv,05b30c00b4c5301bcbc686f4d1f9575ee86d55f8a10569175ad5d2b6b72a0a3a,ebc2e832125bf4737b6fe8a6e952249cc56a79a21048fb0154aab611209c01d5
not_preferred,no,0.465794454282,0.436315618258,0.485447011631,81,0.068339,67,89,0.092971,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_lowprob_nwlock_public.csv,3bde42a252c62de6f25872d387c511871246cdeaa801d2004ef47905a099ca63,8ec4d59e650ff850219fd93231bbc10676850d346b90260620ed8b810aa6f8ab
not_preferred,no,0.465794454282,0.436315618258,0.485447011631,81,0.068550,66,89,0.093182,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_not_highprob_nwdecision_public.csv,3cdb39d20898a2e52ab57efa476ccf7b17fc5dcda1be1dcdfc8c50377e3f89bf,d5f5fe8d50596de35bb2c8ec8042611c5fa03bc92aa62e9bc7487c83f7b7b52a
not_preferred,no,0.465794454282,0.436315618258,0.485447011631,81,0.069346,67,89,0.093978,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d005_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f045_d005_wwdecision_not_highprob_nwlock_public.csv,5e051b4bb700eaaea2814e91c2a696162bfc2446f43876993315df09d978fead,8784333c33e27f7fa190db695ff41b2fc8eadd6275124d90012cebb48027ac08
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.065351,69,89,0.089480,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwdecision_public.csv,86b53aa1d3ec82c86e97e886359b73473cb2e9d8256a65a120a20a4861ac3d9b,0eb7452e04e5f5a013463e16609571928be7e7110345dbc5c721662d766c9cde
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.065981,69,89,0.090361,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwdecision_public.csv,7a687f25479eee9fbb39f9f4fb5d478ce2b2e888be5e419d5c255006db963592,a703d625aa4f19eb943bf641a100054a46c3b24a14c4930e62386c84750f7a55
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.066147,70,89,0.090276,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_lowprob_nwlock_public.csv,a8a4c26f88fa54459e87d9951c88e0c7a1858f5abfe30f58b6615bc0805df821,715f67b70b5781fef2f18bb5bd66327e9aae211e7b8799d2c0e5f9fed95d2e45
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.066611,66,89,0.091243,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwdecision_public.csv,24a429a08ad1042635757ef93068b2cfeb75aa9567659ebdcfcfed4fdfa0210d,4c37a5211635df8abe7c2598ad72c13398f809cdf0958cf56270980ca8b6ce8b
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.066737,69,89,0.090865,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwdecision_public.csv,5598d6c0b1ec68b58c09656ec3f6bcad5b3450e4247e0dfe7b89e60542c4a518,343ccc8fa159f0bdaf3d2ffec730388bc69b7bf76a3ea0ccc78a87024519f210
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.066777,70,89,0.091157,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_lowprob_nwlock_public.csv,7915bbb6319fcce7656c0677a2b17ba2b717f50c399086f1f2ede865d2abc6eb,6f3b54aef2d2a66c001670257cd3f5589e61006eb472eb421239db9305cf94c9
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.067240,69,89,0.091621,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwdecision_public.csv,21d45e58c750ddd33f6511b2bcd4299b8d142f101d458f9956220d4a6ce3b39f,57475207275a64184398181c261ead1efeed7edd7ae9a60126e3f0ee7e06d427
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.067407,67,89,0.092039,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_lowprob_nwlock_public.csv,4dcd21389fe2d925f9ce32729381af7e463bc91673fbf2c51899a5b4ba8f1643,c9ff76009d0bdb88de2c97375d455051d5e3eeeaa08f911ecf5f6a7e760e9c35
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.067532,70,89,0.091661,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f060_d005_wwdecision_not_highprob_nwlock_public.csv,138898eff50ce5f7e88abab3920ccd0b04554552ab31115e21733e26785dda9a,920ec7c50073ad9fcb83f9858fc7e461fe37a28a45bdc6c674078f47e56de2e2
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.067744,66,89,0.092376,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwdecision_public.csv,dcbafe25b369f299f59d1a79882e2e44647e0e9101c9050215dfc36592d57bb8,45ba67717b3f525f07d2bf04b4a7b02a2869a77bf96fee6aef9f5ae615fffae2
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.068036,70,89,0.092417,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f055_d005_wwdecision_not_highprob_nwlock_public.csv,bf8d70071859aebb52cd6ee255be0750c7e0f51e4273eb05ac4a1d129588daf2,62a673b03bb31aae1ff9ddcc349a6ca0b988353ebd972927206014bd20544fc2
not_preferred,no,0.465773948733,0.436315618258,0.485412835716,81,0.068540,67,89,0.093172,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f050_d005_wwdecision_not_highprob_nwlock_public.csv,ff45eb3b5e3349e13e41ee17bbdcfd75406f8f3e9ddd73c7ab07d609881d2bee,26a9290b44fa1d72372c2eca2fea0a76c6e35a7d2803e2f5c2267b6638164697
not_preferred,no,0.465759250274,0.436315618258,0.485388338285,81,0.066737,66,89,0.091369,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d001_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f045_d001_wwdecision_lowprob_nwdecision_public.csv,ace33ab3e036122f3ea37c66cbad8d2d2cfb9ae7a5c42ca652fcd3a9417d3df4,94cf701795faf48cc710df5e56ef308fdfa9b9ee82b41e3c819e723b82cafa8e
not_preferred,no,0.465759250274,0.436315618258,0.485388338285,81,0.067633,67,89,0.092266,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d001_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f045_d001_wwdecision_lowprob_nwlock_public.csv,348b2b7a0c430b91b39ad6d8bc13b61d8bd13aa2f1725e34bf5a11d2e68031d7,dd3503790309b056a433b9c15cb6283610e29e723f1860f14f62cec9711516f5
not_preferred,no,0.465759250274,0.436315618258,0.485388338285,81,0.067845,66,89,0.092477,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d001_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f045_d001_wwdecision_not_highprob_nwdecision_public.csv,4a26f68275a413b73d6dd32fbfb5e80906f24d24d4eec6d38707c3db051ae683,7752f960a5862af21b1e178e2ce8e91adca45be94e2b4258fbcdc8a13fa20621
not_preferred,no,0.465759250274,0.436315618258,0.485388338285,81,0.068742,67,89,0.093374,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d001_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f045_d001_wwdecision_not_highprob_nwlock_public.csv,59c575844b38976613ae0541377c8fb5ab9b73bd02b6dc64eee1b0bf43898000,74118d34c5eef47fbd6fe57a609fc3fac8d685c6f7932120b67ec36c7154eaa3
not_preferred,no,0.465754792214,0.436315618258,0.485380908184,81,0.066888,66,89,0.091520,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwdecision_public.csv,474d2a2c9b28c2b168611408fa646b0509f569fc8920441aeb8967fbaa62139d,31b31a1a50677557c5479968476acbd4427d2e57e33c7637a16a2af3421c98e2
not_preferred,no,0.465754792214,0.436315618258,0.485380908184,81,0.067684,67,89,0.092316,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_lowprob_nwlock_public.csv,10223359e64100bde56ef283416f88ac4e2e46f96faba77a75d6195056f7dff4,9ad898fb3c4519ad82953e0d84f74b53e9a7d59c58c4c89af44ad7ec1ed3dc94
not_preferred,no,0.465754792214,0.436315618258,0.485380908184,81,0.067996,66,89,0.092628,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwdecision_public.csv,7204c983ebdb79226c998be9cbcf6cdec36a85d6bcec44f2b5dd1a75c25417a4,e91ccefc7feb949a63956bcfe1e82ab47d6a673e226ac916ac17c6e919195398
not_preferred,no,0.465754792214,0.436315618258,0.485380908184,81,0.068792,67,89,0.093424,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f049_d005_wwdecision_not_highprob_nwlock_public.csv,3919158f93b4d642cceb87972fd852f01439017eaf99a9f61d21659183bc3559,8a480a08cf6cdf206476ca33ad289182c170c2e6985ac121c08b3c2989b2804c
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.064545,69,89,0.088674,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwdecision_public.csv,d7d797f03391fe489f58e3b7ae087c37ce064ad3471474160a8e78212a450d3c,2de734ab51364564250a3878cf1f2beca5c5825c91c28280eb23a4ecd769dc10
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.065175,69,89,0.089555,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwdecision_public.csv,b64bc7e247a378221d8370878253099e009daf800c48a496ed2fc9acaefa84c3,e9acfb8e653c2c0427dd44b133651964d18a8c929444c371092636f9ffe725bb
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.065442,70,89,0.089570,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_lowprob_nwlock_public.csv,cc56ea4f0ce5a9caf4a0595995b47fd79d0ffede1abfee572d168b7745080a23,d29deebabe8ca15501fb732e091adcbd304468f74b8a07d5c7e210bf895e4cf4
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.065805,66,89,0.090437,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwdecision_public.csv,169cf3c4d790d6e63c6eea159f61b4e1c8755deeb45380bae2c7ae0f7fd7b54a,af9f386ee03ab789e66331212c33d5ed303aae6a2ee9ca7aace7fcf946d8b9af
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.066031,69,89,0.090160,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwdecision_public.csv,c9b62902b5fac61b65b9197104ad58dc59dde2f7a7624c985fabb6ea5443ac9e,b598dc77379d3e1cb03ff2643cdd1e9f6872942365aac5c6aa1a2251873aa106
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.066072,70,89,0.090452,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_lowprob_nwlock_public.csv,5b04e97b84f9745a8fc4d7ace5e85f18794bac1e66b5eada96e5a5571ab3d78c,555de9f5a70aec16b560c2458d5640f40625e93a025ee85981eed1e1e6b2632a
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.066535,69,89,0.090915,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwdecision_public.csv,c220628eb6ba715c7163f1207f0a8f9108037695ec9c45d2664c032d4f6c8d6f,45bb566fd705918fef2918b01fe7999f5c535c1b3f0870652bf803aad134086a
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.066701,67,89,0.091334,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_lowprob_nwlock_public.csv,e6843fd605837f95e66fc2d2f9bc8bae44e86c08df0a1b73d32371a8f2bdd05e,f5c6e9b55d72f9d645052a1c875bfcf6731443b0e4cae3fa89efc97ca2adb5cf
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.066928,70,89,0.091057,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f060_d001_wwdecision_not_highprob_nwlock_public.csv,a8768385446499c2767b9366686e0c51988c3c42e4af169b4d27e7145fcef7be,38283fba7306558265df410118b9bf2ac4dfe0aaf09972baf588ad2036922495
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.067039,66,89,0.091671,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwdecision_public.csv,c410aa3b7dc23c88def150b4038fa90e1b12956b3a4990b518d143a5f2b6bc37,e8153b3a97acdb69d4b3ffbdfa1d8c622721ecef6159146606a5a230d1adb355
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.067432,70,89,0.091812,86,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f055_d001_wwdecision_not_highprob_nwlock_public.csv,e8fadde59229f389a5e8ff8de7839a24cfbc936a5fb8186ecdb3b962e57e456c,87beffa5bf71bc82db26a8582e49b34d14a465c8c0a6598f6437461fa2764140
not_preferred,no,0.465738744725,0.436315618258,0.485354162370,81,0.067936,67,89,0.092568,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f050_d001_wwdecision_not_highprob_nwlock_public.csv,3c46c3511ce761ba4a25abaebfa0e5400fdf85cb9fe854d777b20983623c1edf,1f0f747919f265d4d6473a4fd5676b197bbc5368e27c06d5d200d03af1def8e3
not_preferred,no,0.465738023927,0.436315618258,0.485352961039,81,0.072656,75,89,0.097288,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwdecision_private.csv,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwdecision_public.csv,8243b1b0f801f5fc1bbfd4237c46029ddde11bfc07d40f4e63a1f76a82727172,4e7a2a98477d83bbc2ab6837bc9bf2ee655528ea634d04375c4dfd5e0d87aa47
not_preferred,no,0.465738023927,0.436315618258,0.485352961039,81,0.073074,75,89,0.097706,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwlock_private.csv,experiments/submissions/sweep_gamble_f045_d02_wwlock_nwlock_public.csv,3ea802ca50a58a98e04c2453fc18175448945c41eebf7373d0b5a347bd70a0d2,8450a93a5eac3df4ecbdde8f11a4d711c8b0caabc45eb8ef0e87aa5446245cb1
not_preferred,no,0.465719588206,0.436315618258,0.485322234838,81,0.066082,66,89,0.090714,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwdecision_public.csv,d55990deb6ca661b5ba8b59300b26b39b2acb965d3c06009e83632b8a99b3ff3,11289c4b3c0bf33b9d235d4c5bd656a47831083cee3622478a1dc77823f537ec
not_preferred,no,0.465719588206,0.436315618258,0.485322234838,81,0.066978,67,89,0.091611,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_lowprob_nwlock_public.csv,3921c17f2aab1c8e861cef79dbd3126e7d27e7a1cb486bcc59350839743a29f1,343db512145d37a293a0643b88499f13cb2d3167b0bebac61e5fef32512ba94d
not_preferred,no,0.465719588206,0.436315618258,0.485322234838,81,0.067291,66,89,0.091923,83,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwdecision_public.csv,f94521233efe8d58f2a7f19bf1018dc2b7e0c8fc6404cf7660bdcbf48bc4640b,6f960108564930cdb0ce94d9eac7fd194355255bdf418a817be4a10ac66b6ffa
not_preferred,no,0.465719588206,0.436315618258,0.485322234838,81,0.068187,67,89,0.092820,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f049_d001_wwdecision_not_highprob_nwlock_public.csv,0a27929028693fc3d1726e4fd8338c4bbc20a0e6ce591ba5d82bbc132f722a24,a99990963f0d4a06d706124c1bf99fb55ece19a42de34b98a40674d3a59e5f66
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.071396,78,89,0.095525,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwdecision_private.csv,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwdecision_public.csv,17e8a763bc920686d6200ec3ec07d96b26fe4cd46baeaa6abc1340b2c6d5239b,793c8174d67a12165377f23cf8a3717e0a2f8cd63803d6c7da2ee2b28f4e39cb
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.071648,78,89,0.096029,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwdecision_private.csv,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwdecision_public.csv,492a3e28ec3cc73e48be5006f1cc6b2dca03fbdccd19f82cdc30bd0a5afcca96,8cb742c14531bb43c4229cbd21a3a24f7913ceecb0ee452c15cd84182d229478
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.071815,78,89,0.095943,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwlock_private.csv,experiments/submissions/sweep_gamble_f060_d02_wwlock_nwlock_public.csv,33fa1afc2a5d809dc99bc0b1720b99854690408f9ea0c25034338fd703fd393a,75a06008ebb8ab41c9402946c5ee1583d04837b7320c958a9df9609f8ae348af
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.071900,75,89,0.096533,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwdecision_private.csv,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwdecision_public.csv,09de7c3f79631300e162bddcb20f9745562f0db05376f9d29fe397608f4c4d50,706739195e3577e7bd66018fc4487cd38edc78a2361ee020155b385a933a5717
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.072066,78,89,0.096447,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwlock_private.csv,experiments/submissions/sweep_gamble_f055_d02_wwlock_nwlock_public.csv,f78bcff9a3afe745ced7f2294f94a6f917823702eeadd8becf6e28a89a10930b,358503da8b93bafab26bbceea82fe3e56045dce400f73532aeb5587f8315f922
not_preferred,no,0.465713061605,0.436315618258,0.485311357170,81,0.072318,75,89,0.096951,92,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwlock_private.csv,experiments/submissions/sweep_gamble_f050_d02_wwlock_nwlock_public.csv,d084f361e7010e8fa6144bc4b63c0693ee164f8322dada1e0a8516d6eaa7496f,2ca5e065be04eb7bc071990410b190218db25d1037da9d4c2e03ce4452610b2c
not_preferred,no,0.465674361110,0.435020302985,0.486110399860,87,0.073311,67,95,0.097943,85,397,397,276,276,none,,,,,experiments/submissions/submission_v137_roleswap_h049_l05_allnonmad_private.csv,experiments/submissions/submission_v137_roleswap_h049_l05_allnonmad_public.csv,a0af4d13d00e060ab19eeabe82674f80a32fbc8caa6b2c39c97d61134de3dddf,0e4d98d91ecf06f768eff35ab24a71b3039ee964326cbb00e80a1cb536ffe176
not_preferred,no,0.465481064549,0.436315618258,0.484924695410,81,0.069094,67,89,0.093727,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d0001_wwdecision_nwdecision_private.csv,experiments/submissions/sweep_gamble_f040_d0001_wwdecision_nwdecision_public.csv,3995b2be889185a1e9147e1ee0b4bacbb1b71821763c8e56dc0ca56ab928e4d1,2ad36e9f54e4a689a99175816d98772ca50e7c45537f93cfde979364c75380a9
not_preferred,no,0.465481064549,0.436315618258,0.484924695410,81,0.070014,68,89,0.094646,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d0001_wwdecision_nwlock_private.csv,experiments/submissions/sweep_gamble_f040_d0001_wwdecision_nwlock_public.csv,0e354e0c084d56ee3721dcb00884cdeadd3734335c43e7ddda603040eefb0bad,3d63c34219a5606510dfc9bcc820b4f08ea362f703ffb55a700150aa93a31047
not_preferred,no,0.465416842740,0.436315618258,0.484817659062,81,0.069472,67,89,0.094104,84,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d0001_wwdecision_nwdecision_private.csv,experiments/submissions/sweep_gamble_f035_d0001_wwdecision_nwdecision_public.csv,70b22843d0506bb9b69e7f07019b13883b375f7bca878585682cdb76751975ef,7eef72b401d89d97e1d585088732c38a7668562c6113097572d788a91b1eae4a
not_preferred,no,0.465416842740,0.436315618258,0.484817659062,81,0.070391,68,89,0.095024,85,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d0001_wwdecision_nwlock_private.csv,experiments/submissions/sweep_gamble_f035_d0001_wwdecision_nwlock_public.csv,cf796d55e8453fe7a8dbc960d6f4f08c5e0d7e18826c74f20c485efff7450385,c5d51c86c6eb289f3df2ac33377c9ca92bf39954e39fbbfecd878d36a61dcf96
not_preferred,no,0.465391314962,0.436315618258,0.484775112765,81,0.069250,77,89,0.093883,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d01_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f040_d01_wwdecision_lowprob_nwdecision_public.csv,7ba0a243a223e453c8b2ef32893e49b7a8dafe85a9fe5733b52c7e5a8a5dc999,59359e7a5b503408ec8922176f1c6211e33d0db7775fbeed76442ec67b91afa3
not_preferred,no,0.465391314962,0.436315618258,0.484775112765,81,0.069920,77,89,0.094553,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d01_wwdecision_lowprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f040_d01_wwdecision_lowprob_nwlock_public.csv,a25d16f343af6335aca9289c3ea8e368a2cce0d1db48f4cdc310b821a698278e,3513b3700419aebf1c143fa56825f4d3c087aa4b1702a5e19a03e1916e55f17d
not_preferred,no,0.465391314962,0.436315618258,0.484775112765,81,0.070006,77,89,0.094638,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d01_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f040_d01_wwdecision_not_highprob_nwdecision_public.csv,a5fe714f0f63922d867de6ca245c1e7cd1c96c88e8e0375e43804d6bf260cd25,28e126eafc6d4c9ddd3aadf5be0d3bf4af2038ace0e80b80531290889b8b74b4
not_preferred,no,0.465391314962,0.436315618258,0.484775112765,81,0.070676,77,89,0.095308,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f040_d01_wwdecision_not_highprob_nwlock_private.csv,experiments/submissions/sweep_gamble_f040_d01_wwdecision_not_highprob_nwlock_public.csv,6e6587e3bd89c3a960a70f63203e12b05ccea86aa77cdb1cb7e8b150eb45c4e1,9ef480b2183e7d956fb20bb3e7073a64809a6f31258dba0155ebdbd8a5501721
not_preferred,no,0.465328852655,0.436315618258,0.484671008920,81,0.069880,77,89,0.094512,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d01_wwdecision_lowprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f035_d01_wwdecision_lowprob_nwdecision_public.csv,ec8ea502ba803bff5d3ac23301c10de3d01ddc87bf422283fd124ee0824816c7,732138af73651e8e2d1fb8565a42f935eb1118139546a1abab876c708af211a6
not_preferred,no,0.465328852655,0.436315618258,0.484671008920,81,0.070510,77,89,0.095142,94,397,397,276,276,none,,,,,experiments/submissions/sweep_gamble_f035_d01_wwdecision_not_highprob_nwdecision_private.csv,experiments/submissions/sweep_gamble_f035_d01_wwdecision_not_highprob_nwdecision_public.csv,91b8a5fdc28e84721666355e93b25be9c532d7070d6d05f556ce669163a192c8,30641ae0cd8a58cca12fd638074744b10adb86188709ae5542291bba9e1baac8
